Pororo_ENGLISH1_2_ep11,18,The sky is blue and clear. The mountains and trees are covered with snow. Pororo is on a tree branch. Pororo is calling his friends.
Pororo_ENGLISH1_2_ep11,18,Pororo climbed to the top of a high tree. Pororo cries out his friends.
Pororo_ENGLISH1_2_ep11,19,The sky is blue and clear. The mountains are covered with snow. Pororo is on a tree branch. Pororo hears some echo sound and gets surprised.
Pororo_ENGLISH1_2_ep11,19,"still standing up on the tree, Pororo stopped screaming because Pororo is surprised of his thought."
Pororo_ENGLISH1_2_ep11,20,The sky is blue and clear. The mountains are covered with snow. Pororo hears some echo sound and gets surprised. Pororo thinks that the echo is the sound of a monster.
Pororo_ENGLISH1_2_ep11,20,"Pororo thought that the echo of his scream sounds like a monster. suddenly Pororo waves his hand, losing the balance."
Pororo_ENGLISH1_2_ep11,21,The sky is blue and clear. Pony and eddy are in a snow covered forest. Eddy is looking at a compass. Pony points to the front with his hand.
Pororo_ENGLISH1_2_ep11,21,eddy looks at his compass and poby points at the forest.
Pororo_ENGLISH1_2_ep11,22,The sky is blue and clear. Pony and eddy are in a snow covered forest. Eddy raises his head and looks at the big forest covered with snow.
Pororo_ENGLISH1_2_ep11,22,eddy raises his head and Eddy agrees on poby's saying.
Pororo_ENGLISH1_2_ep11,23,The sky is blue and clear. Loopy and crong are in the forest covered with snow. Crong looks above and starts to hop up and down. It starts to snow. Loopy worries about something.
Pororo_ENGLISH1_2_ep11,23,"Loopy worries because there are too many trees, it is difficult to find out pororo in this forest. it starts to snow and crong points it and jumps."
Pororo_ENGLISH1_2_ep11,24,"It is snowing. Pony, loopy, eddy and crong look above the sky."
Pororo_ENGLISH1_2_ep11,24,everyone look at the sky and finds out that it is snowing.
Pororo_ENGLISH1_2_ep11,25,"The sky is blue and snow falls from the sky. Pony, eddy, crong and loopy are walking in the snowy forest."
Pororo_ENGLISH1_2_ep11,25,Friends are worrying because it would be harder to find pororo with snowing. they keep walking.
Pororo_ENGLISH1_2_ep11,26,"Pony, eddy, loopy and crong are in a snowy forest. Eddy hears pororo scream."
Pororo_ENGLISH1_2_ep11,26,eddy hears pororo screaming and Eddy says it to the friends. everyone tries to hear pororo.
Pororo_ENGLISH1_2_ep11,27,"Pony, eddy, loopy and crong are in a snowy forest. Pony tells that they have to find pororo fast. Eddy and crong nod."
Pororo_ENGLISH1_2_ep11,27,"hearing the scream of pororo, poby says that they have to find pororo fast and crong nods his head."
Pororo_ENGLISH1_2_ep11,28,"Pony, eddy, loopy and crong are in a snowy forest. Crong says something. Everyone turns one's head to crong."
Pororo_ENGLISH1_2_ep11,28,crong says crong crong and everyone looks at him.
Pororo_ENGLISH1_2_ep11,29,It is snowy. The whole forest is covered with snow. There is a wooden plank which stands vertically in front of a big tree.
Pororo_ENGLISH1_2_ep11,29,pororo is hiding behind a panel and Pororo sticks his head out.
Pororo_ENGLISH1_2_ep11,30,It is snowy. The whole forest is covered with snow. There is a wooden plank which stands vertically. Suddenly the wooden plank starts to walk. As it stops pororo shows up from the back of the wooden plank.
Pororo_ENGLISH1_2_ep11,30,Pororo satisfied with his idea to move with hiding behind a panel because monster won't be able to find him.
Pororo_ENGLISH1_2_ep11,31,"Pony, eddy, loopy and crong are in the snowy forest. The land is covered with snow. As a voice calls them they turn around their heads."
Pororo_ENGLISH1_2_ep11,31,Someone calls the friends and all of them turn around to see who called them.
Pororo_ENGLISH1_2_ep11,32,"Pony, eddy, loopy and crong are in the snowy forest. The land is covered with snow. They get surprised. loopy and crong hold their hands together. Eddy is pointing to something with his hand."
Pororo_ENGLISH1_2_ep11,32,"but they couldn't see someone. being surprised, Eddy says that the tree is talking to them."
Pororo_ENGLISH1_2_ep11,33,"Pony, eddy, loopy and crong are in the snowy forest. The land is covered with snow. Suddenly pororo shows up. Pororo stretches his hands and smiles happily."
Pororo_ENGLISH1_2_ep11,33,pororo shows up behind the panel. friends are surprised finding him.
Pororo_ENGLISH1_2_ep11,34,"The sky is blue and snow falls. Crong, loopy, eddy and pony are in a snow forest."
Pororo_ENGLISH1_2_ep11,34,friends are glad to find pororo finally.
Pororo_ENGLISH1_2_ep11,35,"Pororo, pony, loopy, eddy and crong are in a snowy forest. They raise their heads to see the falling snow."
Pororo_ENGLISH1_2_ep11,35,pororo joins the friends but Pororo finds out that it is keep snowing.
Pororo_ENGLISH1_2_ep11,36,The whole forest is covered with snow. There is no trail to walk along.
Pororo_ENGLISH1_2_ep11,36,they look around the forest and think of what should they do since they cannot see the trail.
Pororo_ENGLISH1_2_ep11,37,Eddy and crong are in the snowy forest. eddy brings out a compass from his back.
Pororo_ENGLISH1_2_ep11,37,"eddy again takes out his compass and with confidence, says not to worry."
Pororo_ENGLISH1_2_ep11,38,It is snowy. Eddy holds a compass in his hand. Eddy points red hand of the compass which heads toward the north.
Pororo_ENGLISH1_2_ep11,38,"eddy, looking at his compass, says that we should go north to get back because we were heading to south until now."
Pororo_ENGLISH1_2_ep11,39,"Pony, pororo, eddy, loopy and crong are in a snowy forest. Eddy holds a compass in his one hand and points the direction with the other hand."
Pororo_ENGLISH1_2_ep11,39,Eddy points the direction of south. Everyone praises eddy.
Pororo_ENGLISH1_2_ep11,40,"Pony, pororo, eddy, loopy and crong are in a snowy forest. Loopy claps her hands and crong hops joyously. They commend on eddy."
Pororo_ENGLISH1_2_ep11,40,everyone praises eddy of his impressive idea.
Pororo_ENGLISH1_2_ep11,41,"Eddy, crong, loopy, pororo and pony are walking in a tail. The sky is blue and it's snowy."
Pororo_ENGLISH1_2_ep11,41,eddy says thanks and they walk to the direction that eddy pointed.
Pororo_ENGLISH1_2_ep11,42,"Pony, pororo, eddy, loopy and crong are in a snowy forest. They arrived at their destination. Pony stretches his arms to the sky and laughs joyously."
Pororo_ENGLISH1_2_ep11,42,friends got back to the mountain where they were at first situated.
Pororo_ENGLISH1_2_ep11,43,"Pony, pororo, eddy, loopy and crong are in a snowy forest. Crong hops up and down joyously. They commend on eddy."
Pororo_ENGLISH1_2_ep11,43,Friends again praises eddy that they could come back because of his smart idea and compass.
Pororo_ENGLISH1_2_ep11,44,"Pororo, eddy and loopy are in a snowy forest. Eddy brings out a compass from his back."
Pororo_ENGLISH1_2_ep11,44,eddy feels proud but Eddy modestly says that it's nothing.
Pororo_ENGLISH1_2_ep11,45,"Pororo, eddy and loopy are in a snowy forest. Eddy tells his friends to follow him. Pororo and loopy smiles happily."
Pororo_ENGLISH1_2_ep11,45,"eddy confidently says to follow him, and Eddy know all the way."
Pororo_ENGLISH1_2_ep11,46,"The sky is blue and it's snowy. Eddy falls on the snow. There is a compass next to eddy. Pony, loopy, crong and pororo comes and look down at eddy."
Pororo_ENGLISH1_2_ep11,46,eddy falls down on the ground. All the friends worry and look at him.
Pororo_ENGLISH1_2_ep11,47,"The sky is blue and it's snowy. Pony, loopy, pororo, eddy and crong are in a snowy forest. Eddy is surrounded by the others."
Pororo_ENGLISH1_2_ep11,48,"The sky is blue and it's snowy. Pony, loopy, pororo, eddy and crong are in a snowy forest. Eddy is surrounded by the others. They are talking about something."
Pororo_ENGLISH1_2_ep11,48,eddy sits on the ground agrees on loopy.
Pororo_ENGLISH1_2_ep11,49,"The sky is blue and it's snowy. The forest is covered with snow. Pony, loopy, pororo, eddy and crong are laughing joyously."
Pororo_ENGLISH1_2_ep11,49,anyway they came back safely. Camera shows the friends and the forest they adventured.
Pororo_ENGLISH1_2_ep11,50,The sky is blue and it's snowy. The forest is covered with snow.
Pororo_ENGLISH1_2_ep11,50,The camera show the forest and far behind the forest that the friends adventured.
Pororo_ENGLISH1_2_ep12,1,"In the middle of the snow covered forest there is a wooden house. The top of the house is covered with thick snow. Pony, crong, pororo and loopy arrive at the house and calls eddy."
Pororo_ENGLISH1_2_ep12,1,friends gathered in front of eddy's house and call him.
Pororo_ENGLISH1_2_ep12,2,"The sky is blue and clear. The land is covered with snow. Pony, crong, pororo and loopy stand on a trail and call eddy."
Pororo_ENGLISH1_2_ep12,2,"Pororo and friends keep call eddy, seeing the front door of eddy's house."
Pororo_ENGLISH1_2_ep12,3,"Pony, crong, loopy and pororo stand on a trail. The sky is blue and clear. The land is covered with snow. The wooden door is closed."
Pororo_ENGLISH1_2_ep12,3,friends think that eddy is not at his home because there is any response from eddy.
Pororo_ENGLISH1_2_ep12,3,friends think that eddy is not at his home because there is any response from eddy.
Pororo_ENGLISH1_2_ep12,4,The sky is blue and clear. The land is covered with snow. Pororo is in front of a wooden house.
Pororo_ENGLISH1_2_ep12,4,pororo turns against eddy's home and talks something to his friends.
Pororo_ENGLISH1_2_ep12,5,The sky is blue and clear. The land is covered with snow. Pororo is in front of a wooden house. Pororo raises his hands and tilts his head.
Pororo_ENGLISH1_2_ep12,5,pororo claims that eddy is not in his house.
Pororo_ENGLISH1_2_ep12,6,"The sky is blue and clear. The land is covered with snow. Pororo, pony, crong and loopy stand on a trail. As someone calls them, Pororo turns around."
Pororo_ENGLISH1_2_ep12,7,The sky is blue and clear. The land is covered with snow. Loopy answers to eddy.
Pororo_ENGLISH1_2_ep12,7,loopy calls eddy that friends visited him.
Pororo_ENGLISH1_2_ep12,8,The sky is blue and clear. The land is covered with snow. Loopy tells eddy that Loopy came to play with eddy.
Pororo_ENGLISH1_2_ep12,8,loopy says that they went to take eddy to play with him.
Pororo_ENGLISH1_2_ep12,9,The sky is blue and clear. The land is covered with snow. Loopy looks around from right to left.
Pororo_ENGLISH1_2_ep12,9,"loopy keeps saying, but since Loopy cannot find eddy, Loopy asks where is him, looking around."
Pororo_ENGLISH1_2_ep12,10,"The sky is blue and clear. The land is covered with snow. Pony, crong, loopy and pororo are in the middle of a trail. They look around as they hear the voice of eddy."
Pororo_ENGLISH1_2_ep12,10,"eddy calls them and let them know where Eddy is from somewhere, but friends cannot find where Eddy is."
Pororo_ENGLISH1_2_ep12,11,"The sky is blue and clear. The land is covered with snow. Pony, loopy, crong and pororo are in the middle of a trail. They are looking around."
Pororo_ENGLISH1_2_ep12,11,friends keep look around to find where eddy is.
Pororo_ENGLISH1_2_ep12,12,The sky is blue and clear. The land is covered with snow. Pororo approaches to something.
Pororo_ENGLISH1_2_ep12,12,eddy says to see the can by the door. pororo's face closes up and tries to find the can.
Pororo_ENGLISH1_2_ep12,13,"The sky is blue and clear. The land is covered with snow. As pororo approaches to a wooden house, Pororo sees a can installed next to the door."
Pororo_ENGLISH1_2_ep12,13,eddy repeats to see the can. pororo and friends find where is the can. it is beside the front door of eddy's house.
Pororo_ENGLISH1_2_ep12,14,There is a can next to the door of a wooden house. The can trembles as the voice comes out from the can.
Pororo_ENGLISH1_2_ep12,14,pororo and friends ask if eddy is saying about the can they found. the can is a bit shaking.
Pororo_ENGLISH1_2_ep12,15,The sky is blue and clear. The land is covered with snow. There is a can installed next to the door of a wooden house. The can trembles as the voice comes out from it. The voices tells pororo to pick up the can.
Pororo_ENGLISH1_2_ep12,15,eddy says to pick up the can. the can is on a support.
Pororo_ENGLISH1_2_ep12,16,"The sky is blue and clear. The land is covered with snow. Pororo is surrounded by loopy, pony and crong. Pororo holds a can which is linked with a string. Pororo looks into the can and suddenly drops it."
Pororo_ENGLISH1_2_ep12,16,pororo takes the can and looks through the can but Pororo can't see anything. suddenly eddy's voice comes out of the can. pororo is surprised and Pororo drops the can.
Pororo_ENGLISH1_2_ep12,17,"The sky is blue and clear. The land is covered with snow. Pony, loopy, pororo and crong are in the middle of a trail. There is a can on the trail. As the can speaks, they steps back."
Pororo_ENGLISH1_2_ep12,17,friends are shocked on the fact that eddy's voice comes out from the can. they are seeing the dropped can with big eyes.
Pororo_ENGLISH1_2_ep12,18,The door of a wooden house is open. Eddy waves his hand and says hello.
Pororo_ENGLISH1_2_ep12,18,eddy opens the door and invites them to come in.
Pororo_ENGLISH1_2_ep12,19,"The sky is blue and clear. The land is covered with snow. Pony, loopy, crong and pororo are in the middle of a trail. ON the trail, there is a can which is linked to a string."
Pororo_ENGLISH1_2_ep12,19,friends are still surprised and asks eddy what was it.
Pororo_ENGLISH1_2_ep12,20,"Loopy, pony, crong and pororo are seated around the table."
Pororo_ENGLISH1_2_ep12,20,friends are sitting around a table in eddy's house. eddy is standing up and smiles. Eddy asks if Eddy scared the friends.
Pororo_ENGLISH1_2_ep12,21,Eddy stands in front of a blackboard. Eddy holds a can which is linked to a string. Eddy pulls the can to his mouth.
Pororo_ENGLISH1_2_ep12,21,"eddy shows a can connected with a long string. friends see the can with amazement, and eddy says that this object is telephone."
Pororo_ENGLISH1_2_ep12,22,"Eddy stands in front of a blackboard. Eddy holds a can which is linked to a string. Eddy pulls the can to his mouth. As Eddy speaks, the string linked to the can moves like a wave."
Pororo_ENGLISH1_2_ep12,22,"eddy shows the can, speaks with it, and string shakes by the reflection of his voice."
Pororo_ENGLISH1_2_ep12,23,There is a string in the house which is linked to the door. A wave moves along the line and approaches to the door.
Pororo_ENGLISH1_2_ep12,23,the string is extended to the can beside the door.  Eddy instructs that his voice travels through that string.
Pororo_ENGLISH1_2_ep12,24,There is a can which is installed on the wall. The can shivers.
Pororo_ENGLISH1_2_ep12,24,"friends can see that the can beside the door is shaking, and eddy's voice comes out from the can. they are amazed seeing the telephone."
Pororo_ENGLISH1_2_ep12,25,"Loopy, pony, crong and pororo are seated around a wooden table. They get surprised."
Pororo_ENGLISH1_2_ep12,25,the friends are surprised and amazed.
Pororo_ENGLISH1_2_ep12,26,Eddy stands in front of a black board. Eddy holds a can which is linked to a long string.
Pororo_ENGLISH1_2_ep12,26,eddy holds the can and asks the friends if they will try using it.
Pororo_ENGLISH1_2_ep12,27,"Loopy, pony, crong and pororo are seated around a wooden table. They nod their heads all together."
Pororo_ENGLISH1_2_ep12,27,friends wanna try using the telephone. loopy and poby goes out of the house.
Pororo_ENGLISH1_2_ep12,28,Pony and loopy are in front of a wooden house. There is a machine installed next to the door. Loopy holds a can which is linked to the machine by a string.
Pororo_ENGLISH1_2_ep12,28,loopy and poby comes out of the house. loopy holds the can and speaks through the can. Poby is seeing loopy talking.
Pororo_ENGLISH1_2_ep12,28,loopy and poby comes out of the house. loopy holds the can and speaks through the can. Poby is seeing loopy talking.
Pororo_ENGLISH1_2_ep12,29,Pororo and crong are in a house. There is a big book shelf and a wooden table. Crong holds a can which is linked to a string. The can shivers.
Pororo_ENGLISH1_2_ep12,29,"inside eddy's house, crong is holding the can and pororo looks at the can. crong hears loopy's voice from the can."
Pororo_ENGLISH1_2_ep12,30,Pororo and crong are in a house. There is a big book shelf and a wooden table. Crong holds a can which is linked to a string. Crong speaks to the can.
Pororo_ENGLISH1_2_ep12,30,crong answers to loopy by saying crong. pororo standing beside and Pororo also adds saying on the telephone.
Pororo_ENGLISH1_2_ep12,31,Pororo and crong are in a house. There is a big book shelf and a wooden table. Crong holds a can which is linked to a string. Pororo speaks to the can.
Pororo_ENGLISH1_2_ep12,31,"eddy is smiling and looking the communication between crong who is inside the house and loopy who is outside the house. Pororo admires it, saying the telephone is really cool."
Pororo_ENGLISH1_2_ep12,32,Eddy and crong are in a house. Crong holds a can which is linked to a string. Eddy talks to crong.
Pororo_ENGLISH1_2_ep12,32,eddy suggests crong to say something through telephone.
Pororo_ENGLISH1_2_ep12,33,"Pony and loopy are in front of a wooden house. There is a machine next to the door. Loopy holds a can linked to the machine near her ear. As the can shivers, loopy pulls the can away from her ear."
Pororo_ENGLISH1_2_ep12,33,"crong says crong crong through the can. loopy hears the voice outside the house, through the telephone."
Pororo_ENGLISH1_2_ep12,34,Pony and loopy are in front of a wooden house. Loopy holds a can linked to the door. Loopy turns her head away.
Pororo_ENGLISH1_2_ep12,34,loopy is surprised at hearing crong's loud voice and says that crong's voice is too loud.
Pororo_ENGLISH1_2_ep12,35,Eddy is in a house. There is a black board on the wall. Eddy holds a can in his hand. Eddy explains something.
Pororo_ENGLISH1_2_ep12,36,"Pony, loopy, pororo and crong stand in a row in a house. They nod their heads all together."
Pororo_ENGLISH1_2_ep12,36,friends are standing up and they nod their heads.
Pororo_ENGLISH1_2_ep12,37,Loopy folds her hands together and talks to eddy.
Pororo_ENGLISH1_2_ep12,37,"loopy gathers her hand. Loopy hopes to install telephone at her place, too."
Pororo_ENGLISH1_2_ep12,38,"Pony, loopy, pororo and crong stand in a row in a house. They take a step forward one by one."
Pororo_ENGLISH1_2_ep12,38,poby takes a step and Poby also says that Poby wants to install telephone at his house. crong runs a bit to the front.
Pororo_ENGLISH1_2_ep12,39,"Pony, loopy, pororo and crong stand in a row in a house. Crong points himself and says something. The others turn their heads to see crong."
Pororo_ENGLISH1_2_ep12,39,crong says crong crong that signifies the hope to install telephone. pororo sees crong and Pororo also agrees on crong. other friends turn their heads and look at crong.
Pororo_ENGLISH1_2_ep12,40,Eddy is in a house. There is a black board on the wall. Eddy tells that Eddy needs help.
Pororo_ENGLISH1_2_ep12,40,eddy smiles and Eddy is pleased with installing telephone. but Eddy also says that friends should help him to do that.
Pororo_ENGLISH1_2_ep12,41,"Pony, loopy, pororo and crong stand in a row in a house. They nod their heads all together pleasantly."
Pororo_ENGLISH1_2_ep12,41,friends all nod their heads and gladly agree on their helping.
Pororo_ENGLISH1_2_ep12,42,"The sky is blue and clear. The land is covered with snow. Pony, loopy, eddy, pororo and crong stand around a telephone pole."
Pororo_ENGLISH1_2_ep12,42,eddy and friends complete making and installing a huge telephone pole. they gathered around the telephone pole.
Pororo_ENGLISH1_2_ep12,42,eddy and friends complete making and installing a huge telephone pole. they gathered around the telephone pole.
Pororo_ENGLISH1_2_ep12,43,"In the midst of the snow covered forest, there is a wooden house which is also covered by thick snow."
Pororo_ENGLISH1_2_ep12,43,the telephone pole connects the telephone strings to each friend's home. eddy claps and says that it is completed.
Pororo_ENGLISH1_2_ep12,44,"The sky is blue and clear. The land is covered with snow. Crong, eddy and pororo stands next to a wooden pole. Eddy tells that Eddy will starts from pororo house."
Pororo_ENGLISH1_2_ep12,44,eddy suggests to connect call first with pororo house. crong and pororo agrees on it.
Pororo_ENGLISH1_2_ep12,45,"The sky is blue and clear. The land is covered with snow. Crong, eddy and pororo stands next to a wooden pole. Crong claps his hands joyously. Pororo smiles happily."
Pororo_ENGLISH1_2_ep12,45,crong claps hard and Crong smiles. pororo and eddy also smile.
Pororo_ENGLISH1_2_ep12,46,"Pony, crong, pororo, loopy and eddy are in a house. There is a bed which is covered with a blue blanket."
Pororo_ENGLISH1_2_ep12,46,"in pororo's home, all friends are expecting to install telephone."
Pororo_ENGLISH1_2_ep12,47,Eddy is in a house. Eddy stands between a window and a bed.
Pororo_ENGLISH1_2_ep12,47,eddy says something and then the camera shows loopy's house.
Pororo_ENGLISH1_2_ep12,48,The sky is blue and clear. The land is covered with snow. There is a big wooden house which looks like a gigantic fallen tree.
Pororo_ENGLISH1_2_ep12,48,the camera shows loopy's house.
Pororo_ENGLISH1_2_ep12,49,"Loopy, eddy, crong and pororo stand in a row. Pony stares at them and makes a smile. Then pony turns his head around to do something."
Pororo_ENGLISH1_2_ep12,49,poby confidently leads and installs the telephone. the other friends are looking at him.
Pororo_ENGLISH1_2_ep12,50,"The sky is blue and clear. The land is covered with snow. On a big cliff, there is a door and a window."
Pororo_ENGLISH1_2_ep12,50,then the camera films poby's house. it is hidden by a cliff.
Pororo_ENGLISH1_2_ep12,51,The sky is blue and clear. The land is covered with snow. Eddy is in front of a open door. Eddy says that it is all done.
Pororo_ENGLISH1_2_ep12,51,the front door of poby's house is open. eddy says that the installation is all done.
Pororo_ENGLISH1_2_ep12,52,"The sky is blue and clear. The land is covered with snow. Poby, crong, pororo and loopy stand in a row."
Pororo_ENGLISH1_2_ep12,52,all the friends thank to eddy.
Pororo_ENGLISH1_2_ep12,53,"The sky is blue and clear. The land is covered with snow. Poby, crong, pororo and loopy stand in a row. They appreciate to eddy."
Pororo_ENGLISH1_2_ep12,53,eddy is being shy by the friends' compliments.
Pororo_ENGLISH1_2_ep12,54,The sky is blue and clear. The land is covered with snow. Eddy tells that Eddy is going to get going now.
Pororo_ENGLISH1_2_ep12,54,eddy says that Eddy should leave.
Pororo_ENGLISH1_2_ep12,55,"The sky is blue and clear. The land is covered with snow. Eddy, crong, pororo and loopy says goodbye to poby. Then they leave away."
Pororo_ENGLISH1_2_ep12,55,all the friends says bye and they scatters.
Pororo_ENGLISH1_2_ep12,56,"The sky is blue and clear. The land is covered with snow. Poby stands in front of the house embedded in a big cliff. Eddy, loopy, pororo, crong leave away. Poby says goodbye to them."
Pororo_ENGLISH1_2_ep12,56,each person is leaving and going to their own house.
Pororo_ENGLISH1_2_ep12,57,The sky is blue and clear. The land is covered with snow. Poby gets into the house which is embedded in a big cliff. The top of the cliff is covered with snow.
Pororo_ENGLISH1_2_ep12,57,the camera shows the sky of the cliff where Poby's house is hidden. there is no one in the scene.
Pororo_ENGLISH1_2_ep12,58,Pororo and crong are in a house. Pororo holds a can linked to a string. Pororo speaks to the can.
Pororo_ENGLISH1_2_ep12,58,pororo calls eddy and crong looks on it. eddy holds the can and says hello.
Pororo_ENGLISH1_2_ep12,59,Pororo and crong are in a house. Pororo holds a can linked to a string. Eddy also holds a can linked to a string. Eddy talks to the phone.
Pororo_ENGLISH1_2_ep12,59,eddy says to pororo that it's him through the telephone.
Pororo_ENGLISH1_2_ep12,60,Pororo and crong are in a house. Pororo holds a can linked to a string. Eddy also holds a can linked to a string. Suddenly loopy shows up. Loopy also holds another can in her hand.
Pororo_ENGLISH1_2_ep12,60,loopy also participates in the conversation by saying Loopy is on the telephone.
Pororo_ENGLISH1_2_ep12,61,Pororo and crong are in a house. Pororo holds a can linked to a string. Eddy also holds a can linked to a string. Suddenly loopy shows up. Loopy also holds another can in her hand. Loopy speaks to the can. They laughs together.
Pororo_ENGLISH1_2_ep12,61,the three talks together and glad at the fact that they can talk to each other even at night with telephones.
Pororo_ENGLISH1_2_ep12,62,Pororo holds a can linked to a string. Eddy also holds a can linked to a string. Loopy also holds a can in her hand. Poby shows up. Poby has a can in his hand. There are pictures on the wall. Poby talks on the can.
Pororo_ENGLISH1_2_ep12,62,poby also intervenes and speaks through the telephone.
Pororo_ENGLISH1_2_ep12,63,Poby has a can in his hand. There are pictures on the wall. Poby talks on the can.
Pororo_ENGLISH1_2_ep12,63,poby delivers his thank to eddy.
Pororo_ENGLISH1_2_ep12,64,Eddy is in a house. There is a big bookshelf behind eddy. Eddy speaks to a can linked to a string. Eddy scratches his head.
Pororo_ENGLISH1_2_ep12,64,eddy says through telephone that Eddy's welcome.
Pororo_ENGLISH1_2_ep12,65,Eddy is in a house. There is a big bookshelf behind eddy. Eddy speaks to a can linked to a string.
Pororo_ENGLISH1_2_ep12,65,eddy asks pororo that where is crong.
Pororo_ENGLISH1_2_ep12,66,Crong and pororo are in a house. Pororo holds a can linked to a string. Pororo pulls the can to crong.
Pororo_ENGLISH1_2_ep12,66,pororo answers that crong is right beside him.
Pororo_ENGLISH1_2_ep12,67,Crong and pororo are in a house. Pororo holds a can linked to a string. Pororo pulls the can to crong. Crong speaks to the can.
Pororo_ENGLISH1_2_ep12,67,pororo turns the phone to the direction of crong and crong says crong crong.
Pororo_ENGLISH1_2_ep12,68,Crong and pororo are in a house. Pororo holds a can linked to a string. Pororo smiles happily.
Pororo_ENGLISH1_2_ep12,68,"eddy is surprised that crong is still awake. the camera shows the outside of pororo house, it became night."
Pororo_ENGLISH1_2_ep12,69,The sky is dark. There are many stars in the sky. In the midst of a snow covered forest there is a house which looks like a big triangle. The light leaks out of the windows.
Pororo_ENGLISH1_2_ep12,69,"the camera shows the outside of pororo house. it's night, and pororo applauds eddy of his telephone."
Pororo_ENGLISH1_2_ep12,70,The sky is dark. There are many stars in the sky. In the midst of a snow covered forest there is a house which looks like a big triangle. The light leaks out of the windows.
Pororo_ENGLISH1_2_ep12,70,the camera shows the sky of pororo's house. pororo and his friends talk with one another.
Pororo_ENGLISH1_2_ep12,71,The whole forest is covered with snow. The sky is dark. There are many stars in the sky. Some stars twinkle randomly.
Pororo_ENGLISH1_2_ep12,71,"the sky becomes darker, and friends are still chatting through the telephone."
Pororo_ENGLISH1_2_ep13,1,"Eddy is in a house. On a table, there is a small blue box. There is a small fox in the box. Eddy holds the box with two hands."
Pororo_ENGLISH1_2_ep13,1,eddy is holding a box on the table. there is a doll resembles eddy in the box.
Pororo_ENGLISH1_2_ep13,2,"On a table, there is a small blue box. There is a small fox in the box. Eddy push the head of small fox into the box."
Pororo_ENGLISH1_2_ep13,2,eddy tries to put the doll in the box.
Pororo_ENGLISH1_2_ep13,3,"On a table, there is a small blue box. There is a small fox in the box. Eddy push the small fox into the box with his hand."
Pororo_ENGLISH1_2_ep13,3,eddy puts the doll in the box and confirms it.
Pororo_ENGLISH1_2_ep13,4,Eddy is in a house. There is a small blue box on a table. Eddy closes the box.
Pororo_ENGLISH1_2_ep13,4,eddy succeeded to put the doll in the box. Eddy tries to pick the cover of the box.
Pororo_ENGLISH1_2_ep13,5,Eddy is in a house. There is a small blue box on a wooden table. Eddy is looking around the house.
Pororo_ENGLISH1_2_ep13,5,Eddy turns his body and Eddy is satisfied with the cleanness.
Pororo_ENGLISH1_2_ep13,6,Eddy is in a house. There is a big black board on the wall. Eddy is mumbling to himself.
Pororo_ENGLISH1_2_ep13,6,but Eddy looks at the box and Eddy finds out that the doll came out of the box again.
Pororo_ENGLISH1_2_ep13,7,Eddy is in a house. There is a small blue box on a wooden table. There is a small fox in the box. Eddy is looking at the box.
Pororo_ENGLISH1_2_ep13,7,"eddy conspires something and smiles, seeing the doll and the box."
Pororo_ENGLISH1_2_ep13,8,Eddy is in a house. There is a small blue box on a wooden table. There is a small fox in the box. Eddy is giggling joyously.
Pororo_ENGLISH1_2_ep13,8,eddy is dangerously laughing seeing the box.
Pororo_ENGLISH1_2_ep13,9,Loopy is in a house. There are lots of vases on the shelves. Loopy is spraying water on the vases. Loopy turns around her head.
Pororo_ENGLISH1_2_ep13,9,"loopy is watering plants, and Loopy turns around as Loopy hears voice out of her house."
Pororo_ENGLISH1_2_ep13,10,Loopy opens the door and comes out.
Pororo_ENGLISH1_2_ep13,10,loopy opens the front door.
Pororo_ENGLISH1_2_ep13,11,Loopy stands next to the open door. Loopy waves her hand and says hello.
Pororo_ENGLISH1_2_ep13,11,eddy visited loopy's house with a box decorated with ribbon.
Pororo_ENGLISH1_2_ep13,12,The sky is blue and clear. The land is covered with snow. Eddy holds a small gift box in his hands.
Pororo_ENGLISH1_2_ep13,12,eddy says that Eddy wants to play with loopy.
Pororo_ENGLISH1_2_ep13,13,Loopy stands next to the open door. Loopy and eddy stands face to face. Eddy holds a small gift box in his hands.
Pororo_ENGLISH1_2_ep13,13,loopy nods and welcomes eddy.
Pororo_ENGLISH1_2_ep13,14,Loopy stands next to the open door. Loopy and eddy stands face to face. Eddy holds a small gift box in his hands. Loopy points at the gift box with her hand.
Pororo_ENGLISH1_2_ep13,14,loopy asks what eddy is holding.
Pororo_ENGLISH1_2_ep13,15,The sky is blue and clear. The land is covered with snow. Eddy holds a small gift box in his hands. Eddy shakes his head.
Pororo_ENGLISH1_2_ep13,15,"eddy, holding a present box, says that Eddy cannot tell what is in the box."
Pororo_ENGLISH1_2_ep13,16,Loopy stands next to the open door. Loopy points at the living room with her hand.
Pororo_ENGLISH1_2_ep13,16,loopy give up to hear the secret of box and Loopy suggests eddy to come in.
Pororo_ENGLISH1_2_ep13,17,Loopy is seated beside a wooden table. Loopy holds a cup of juice on her hand. Loopy points at a gift box on the table.
Pororo_ENGLISH1_2_ep13,17,"loopy and eddy are sitting beside a table. since loopy is curious of the box on the table, Loopy again asks what is in the box."
Pororo_ENGLISH1_2_ep13,18,"Eddy is seated beside a wooden table. Eddy holds a cup of juice. There is a gift box on the table. Outside the window, the sky is blue and clear."
Pororo_ENGLISH1_2_ep13,18,eddy is holding a cup and Eddy refuses to tell the secret of box.
